,OPEN,HIGH,LOW,CLOSE,VWAP,VOLUME,AMT,TURN,TOTAL_SHARES,FREE_FLOAT_SHARES,MKT_CAP_ARD,MKT_FREESHARES,PE_TTM,VAL_PB_WGT,DIVIDENDYIELD2
2005-08-17,943.405,953.342,930.325,953.012,5.084620358714832,2145776900.0,10910460911.0,1.8979,467824110293.0,114140414119.0,2474871333507.0,605564322670.63,14.707500457763672,1.9144,2.6963
2005-08-18,954.155,956.841,919.121,920.671,4.996471613366267,3185532700.0,15916423709.0,3.1287,467824110293.0,115200574405.0,2378889931308.0,587682333474.5396,14.100500106811523,1.8374,2.8008
2005-08-19,918.091,927.32,910.083,923.038,4.892172016239591,2224267900.0,10881501177.0,1.9019,467824110293.0,115200574405.0,2387009400505.0,589085217709.0499,14.108099937438965,1.8413,2.8016
2005-08-22,923.108,933.351,919.222,931.673,4.831782290074051,1603101000.0,7745835021.0,1.542,467824110293.0,115475778697.0,2394596789606.0,592770036506.5399,14.183799743652344,1.8434,2.7965
2005-08-23,931.809,931.809,915.033,923.414,4.873806826708332,1540648800.0,7508824639.0,1.3135,467824110293.0,115475778697.0,2380266278859.0,588119408109.6799,14.097999572753906,1.8308,2.8131
2005-08-24,923.558,935.23,923.558,930.651,4.847515617258845,1595974700.0,7736512283.0,1.3607,467824110293.0,115496568697.0,2411954675964.0,592760575900.1902,14.272299766540527,1.8549,2.7466
2005-08-25,930.975,933.196,920.61,930.118,4.667835758247102,1629205700.0,7604864624.0,1.3875,467956325300.0,115628783704.0,2412046438126.0,592456227479.51,14.32919979095459,1.8545,2.746
2005-08-26,930.246,930.325,921.843,928.258,4.6573491970474805,1542980400.0,7186198527.0,1.3141,468120179800.0,115901827986.99998,2408477769471.0,591280803121.3501,14.442099571228027,1.8519,2.7522
2005-08-29,928.341,928.341,913.767,917.371,4.616212447843171,1546226100.0,7137708170.0,1.3157,468120179800.0,116024380376.0,2368221002617.0,584305031568.7002,14.20930004119873,1.8093,2.7963
2005-08-30,916.086,920.208,912.838,914.88,4.710046743210617,1243817000.0,5858436210.0,1.0584,468120179800.0,115925590813.0,2354666405072.0,582616351425.6201,14.181400299072266,1.7969,2.8104
2005-08-31,915.122,928.212,911.505,927.916,4.810216239059659,1462363000.0,7034282250.0,1.2442,468130059793.0,115935470806.00002,2383134198127.0,590970867115.88,14.249300003051758,1.813,2.7776
2005-09-01,928.52,944.947,926.06,944.559,4.733478077397036,2230638400.0,10558677965.0,1.8979,468130059793.0,115935470806.00002,2425442432463.0,601608628882.35,14.502300262451172,1.8452,2.7299
2005-09-02,945.978,947.918,941.314,947.871,4.762310636506995,1861443800.0,8864773608.0,1.5838,468130059793.0,115935470806.00002,2429999211627.0,603722660178.17,14.529500007629396,1.8486,2.7243
2005-09-05,949.077,952.985,944.629,952.717,4.619222799817837,1784331800.0,8242226133.0,1.5182,468130059793.0,115935470806.00002,2434729765827.0,606853570604.2302,14.55780029296875,1.8522,2.7193
2005-09-06,953.41,956.297,934.972,936.61,4.987210444413188,2122225500.0,10583985179.0,1.8057,468130059793.0,115935470806.00002,2396195884867.0,596570379618.7299,14.327400207519531,1.8229,2.7638
2005-09-07,934.991,952.896,932.648,952.758,5.077810876689691,1960846600.0,9956808193.0,1.6684,468130059793.0,115935470806.00002,2431500471122.0,607046191514.5099,14.53849983215332,1.8498,2.7236
2005-09-08,954.273,958.867,947.707,955.282,5.241283562502673,2242439300.0,11753260243.0,1.908,468130059793.0,115935470817.00002,2433482905023.0,608653181361.92,14.550399780273438,1.8513,2.7195
2005-09-09,955.112,959.898,946.021,949.065,4.885654182576201,1621931000.0,7924193974.0,1.3789,468380059793.0,116026470817.00002,2425714287580.0,604606160009.3302,14.503899574279783,1.8459,2.7462
2005-09-12,949.779,952.551,945.403,949.506,4.80623346803325,1167261300.0,5610130326.0,1.0072,468380743838.0,116025989561.0,2418705109705.0,604833949213.6001,14.461999893188477,1.8406,2.7525
2005-09-13,949.584,963.921,948.128,963.774,4.82467175501982,1657943100.0,7999031246.0,1.4096,468381565423.0,116026811146.00002,2452685117517.0,613987414554.8201,14.665200233459473,1.8664,2.7146
2005-09-14,964.97,970.263,961.64,970.193,4.981703078685444,1995829100.0,9942627972.0,1.6968,468381565423.0,116026811146.00002,2471502057192.0,618090850800.59,14.777700424194336,1.8807,2.6946
2005-09-15,970.58,970.964,965.656,969.598,4.944632580721603,1637767900.0,8098160518.0,1.3924,468381565423.0,116026811146.00002,2467455690676.0,617707623010.52,14.753499984741213,1.8777,2.699
2005-09-16,969.619,970.37,964.285,967.495,5.000030055289629,1397857100.0,6989327513.0,1.1884,468381565423.0,116026811146.00002,2456765589276.0,616300351349.85,14.689599990844728,1.8695,2.7101
2005-09-19,967.44,971.987,964.263,971.136,5.03987885940152,1473742100.0,7427481654.0,1.253,468381565423.0,116026811146.00002,2463443445493.0,618524824976.6501,14.729499816894531,1.8746,2.703
2005-09-20,971.379,971.65,957.118,961.919,4.930854532832269,1863660400.0,9189438331.0,1.5845,468381565423.0,116026811146.00002,2441930559490.0,612652049968.26,14.600899696350098,1.8582,2.7267
2005-09-21,961.374,961.374,943.824,944.408,4.724683761826933,1854189500.0,8760459022.0,1.5764,468381565423.0,116026811146.00002,2388961027737.0,601362128060.25,14.284199714660645,1.8227,2.9154
2005-09-22,942.726,942.726,914.232,923.274,4.761435228622963,1811552500.0,8625589892.0,1.5402,468381565423.0,116026811146.00002,2340267417876.0,587938952933.0303,13.993000030517578,1.7856,2.843
2005-09-23,921.51,927.419,914.806,916.154,4.806073032732911,1154764400.0,5549882042.0,0.9818,468381565423.0,116026811146.00002,2330063504223.0,583424661172.49,13.932000160217283,1.7778,2.8549
2005-09-26,915.84,919.65,913.613,918.485,4.977711301672284,883624100.0,4398425669.0,0.7512,468381565423.0,116026811146.00002,2333456775361.0,584842152063.6598,13.952300071716309,1.7804,2.8506
2005-09-27,918.866,921.132,903.387,904.214,5.029829717620045,1108605600.0,5576097392.0,0.9425,468381565423.0,116026811146.00002,2290298053966.0,575696450834.76,13.694199562072754,1.7475,2.9021
2005-09-28,903.328,910.333,901.382,903.719,4.8941516229375015,885031000.0,4331475905.0,0.7524,468381565423.0,116026811146.00002,2288965676709.0,575372000665.59,13.68630027770996,1.7465,2.9031
2005-09-29,904.28,915.975,904.28,915.975,4.85656167135914,1193897800.0,5798238295.0,1.015,468382031442.0,116027277164.99998,2332254563074.0,583315069970.74,13.94509983062744,1.7795,2.8517
2005-09-30,916.587,918.662,913.452,917.392,5.031939554513154,900143300.0,4529466676.0,0.7653,468592912358.0,116027277164.99998,2337573554405.0,587282555970.32,13.976900100708008,1.7835,2.8463
2005-10-10,917.211,917.211,906.88,907.321,5.120694932465138,715845100.0,3665624376.0,0.6083,468592960628.0,116090006544.0,2306489519957.0,580712138884.4999,13.79539966583252,1.7601,2.8951
2005-10-11,906.628,919.796,904.045,919.72,5.197713386768614,775829500.0,4032539378.0,0.6579,468829793014.0,116326329093.0,2338880623283.0,588635909525.8098,13.989100456237791,1.7848,2.8549
2005-10-12,920.453,926.094,917.377,923.485,5.449514008360492,1220885200.0,6653231000.0,1.0353,468836737524.00006,116333273603.0,2342353016887.0,591034604580.9503,14.002599716186523,1.787,2.8498
2005-10-13,923.426,926.009,916.275,916.499,5.560871465847328,1082890400.0,6021814326.0,0.9183,468838178250.0,116334714329.0,2319483843994.0,586465536623.73,13.865900039672852,1.7696,2.8711
2005-10-14,916.337,917.89,902.813,904.828,5.499883469281722,1012394000.0,5568049025.0,0.8585,468838178250.0,116334714329.0,2291087801529.0,578972593148.55,13.696200370788574,1.7479,2.9042
2005-10-17,903.266,903.266,892.359,897.623,5.227651198682095,1055250600.0,5516482064.0,0.8944,468995386534.0,116392866613.0,2264792963955.0,574296699126.5101,13.542799949645996,1.7274,2.9357
2005-10-18,897.366,903.001,895.622,902.366,5.146783896665912,1136631700.0,5849997730.0,0.9633,468995386534.0,116392866613.0,2275815977901.0,577449487831.4402,13.619000434875488,1.7353,2.9213
2005-10-19,902.036,907.876,897.045,898.744,4.961547711928744,1103304800.0,5474099406.0,0.9351,468995492731.00006,116392972810.0,2264706201418.0,575078914933.7203,13.535799980163574,1.7241,2.9345
2005-10-20,898.891,900.126,889.569,899.915,4.824076688959431,1260872500.0,6082545635.0,1.0686,468995492731.00006,116392972810.0,2270648544383.0,575719037386.1099,13.57610034942627,1.7265,2.9264
2005-10-21,899.645,907.792,897.986,904.414,4.967268662973088,1136458800.0,5645096184.0,0.9675,468995492731.00006,116517979034.0,2280079478340.0,578148168158.22,13.628700256347656,1.7301,2.9146
2005-10-24,905.129,908.453,900.229,906.652,5.07081514423176,921898200.0,4674775354.0,0.9696,468995492731.00006,117037795723.0,2271070983687.0,578827736036.11,13.611300468444824,1.7189,2.9149
2005-10-25,905.967,905.967,893.609,894.272,5.071703847922677,1121340100.0,5687104900.0,0.9523,469969589548.0,117102555051.0,2237359832890.0,574087040685.1,13.407500267028809,1.6911,2.958
2005-10-26,892.617,892.617,873.895,875.82,4.858832123255432,1216712300.0,5911800808.0,1.1056,469969589548.0,118164508462.0,2185027804165.0,558684906425.74,13.066699981689451,1.6477,2.999
2005-10-27,873.472,879.668,869.72,875.849,4.939165252001329,1190858800.0,5881848405.0,1.0094,469969589548.0,118222548568.99998,2192621061396.0,559429009012.4103,13.171799659729004,1.6489,2.9892
2005-10-28,875.862,880.206,859.692,867.729,4.648034483340371,1197337600.0,5565266453.0,1.0263,469969647957.0,118706300859.99998,2162742522450.0,553593529367.4801,13.020000457763672,1.6064,3.041
2005-10-31,866.618,878.409,866.153,876.282,4.7443192634453215,1044365100.0,4954801462.0,0.9341,470109561684.0,119133694652.0,2191397428558.0,558555219790.4901,13.509599685668944,1.6191,3.0036
2005-11-01,875.956,875.956,862.686,872.865,4.7234304328831085,1008274500.0,4762514458.0,0.8415,470109561684.0,119169394652.0,2190273437013.0,556372583649.86,13.502699851989746,1.6183,3.0063
2005-11-02,873.393,884.936,873.393,882.478,4.6664627557798095,1310497300.0,6115386842.0,1.0953,470109561684.0,119211394652.0,2212698083134.0,562474356938.9,13.640899658203123,1.6348,2.9759
2005-11-03,882.189,885.681,872.11,874.575,4.797688253611778,1217918200.0,5843191842.0,1.0284,470109561684.0,119288230313.00002,2197868234916.0,557462444144.16,13.549500465393066,1.6239,2.9975
2005-11-04,873.353,878.361,869.68,878.361,4.776929028117621,956731000.0,4570236086.0,0.7938,470109561684.0,119288230313.00002,2202655883203.0,560948044154.8298,13.57900047302246,1.6277,3.0045
2005-11-07,877.617,877.617,870.082,877.278,4.872511882461097,771325900.0,3758294613.0,0.7092,470501615270.0,119645708203.0,2195491663352.0,559425594986.49,13.534799575805664,1.6224,3.0137
2005-11-08,876.432,881.895,870.962,881.524,4.5585645608579375,1012876100.0,4617261094.0,0.8439,470501615270.0,119725268203.0,2210201049323.0,561929213563.4401,13.625499725341797,1.6333,2.9955
2005-11-09,881.513,884.942,878.684,879.252,4.709180994708437,1177440500.0,5544780425.0,0.9734,470501615270.0,119725268203.0,2208822161067.0,560566468932.35,13.616999626159668,1.6323,2.9989
2005-11-10,878.625,878.625,862.091,862.968,4.672665212855514,1085377100.0,5071603818.0,0.9028,470501615270.0,119790093618.0,2175454298366.0,550151861285.27,13.411299705505373,1.6076,3.0455
2005-11-11,861.221,867.328,857.789,864.79,4.57874992082189,921972000.0,4221479222.0,0.7606,470681778192.0,119970256539.99998,2178367401730.0,551533310175.53,13.42930030822754,1.6098,3.0415
2005-11-14,864.081,864.246,858.344,862.149,4.662738718562221,627167400.0,2924317719.0,0.523,472110008026.0,120006339340.0,2167881304257.0,549518149301.1098,13.36460018157959,1.6024,3.0705
2005-11-15,862.067,867.46,853.859,856.635,5.039383162245328,825247800.0,4158739868.0,0.6777,472110396259.0,120534957407.00002,2167806472544.0,546041121034.6401,13.3641996383667,1.6023,3.0727
2005-11-16,855.449,863.167,847.49,863.119,4.616499725682535,906613800.0,4185382359.0,0.7445,472110396259.0,120534957407.00002,2185246333870.0,550057630796.71,13.471699714660645,1.6152,3.0466
2005-11-17,863.077,865.791,859.0,862.658,4.676196649952784,881163700.0,4120494742.0,0.7325,472110396259.0,120596772447.0,2184607210582.0,549706629741.5297,13.467700004577637,1.6147,3.0475
2005-11-18,862.579,886.582,862.403,882.241,4.747146173303565,1759780300.0,8353934317.0,1.4632,472110396259.0,120737970543.00002,2226679852297.0,562129005295.88,13.727100372314451,1.6458,2.9902
2005-11-21,882.79,886.106,880.3,883.871,4.77316980090474,1025996300.0,4897254555.0,0.9478,472143019410.0,120770593694.0,2224095658504.0,562655920120.1299,13.711199760437012,1.6439,2.9927
2005-11-22,883.931,883.931,869.53,869.617,4.246957387756581,1059723600.0,4500600972.0,0.8652,472143019410.0,120770593694.0,2183160140886.0,553564706505.56,13.458800315856934,1.6137,3.0474
2005-11-23,868.005,876.816,866.19,876.229,3.977112255619689,991692000.0,3944070407.0,0.8096,472143019410.0,120770593694.0,2196026232870.0,557705201996.14,13.538100242614746,1.6232,3.0287
2005-11-24,875.827,885.745,874.879,881.493,4.171458460477976,1462900800.0,6102429919.0,1.1943,472143019410.0,120770593694.0,2210351698957.0,560978975689.6598,13.626500129699709,1.6338,3.0083
2005-11-25,881.248,884.162,877.262,884.105,3.94349889868502,1300354600.0,5127946933.0,1.0667,472143019410.0,120847393694.0,2212844701488.0,562668347376.1299,13.641799926757812,1.6356,3.0044
2005-11-28,883.241,886.743,877.637,880.167,4.352378783406325,973973500.0,4239101597.0,0.8002,472143019410.0,120956246747.99998,2204375898761.0,560215036613.86,13.589599609375,1.6294,3.0166
2005-11-29,879.254,879.254,870.564,871.31,4.274937548380902,841499400.0,3597357382.0,0.686,472143019410.0,120956246747.99998,2181444871877.0,554548309279.8302,13.4483003616333,1.6124,3.0483
2005-11-30,870.452,873.933,866.984,873.825,4.572770943413403,804073800.0,3676845309.0,0.6614,472143019410.0,121072570894.00002,2182188423207.0,555889426776.0,13.452799797058104,1.613,3.0456
2005-12-01,873.474,877.312,870.703,873.067,4.746911077365514,706923500.0,3355702993.0,0.5764,472143687166.0,121167063650.0,2181715123441.0,555546314250.46,13.449899673461914,1.6126,3.0472
2005-12-02,872.93,875.825,866.374,869.936,4.636368766633997,849202100.0,3937214093.0,0.9108,472143687166.0,121353108246.0,2178606842432.0,553622347047.1401,13.430800437927246,1.6103,3.0521
2005-12-05,869.427,869.427,858.859,859.61,4.478073420974274,1028689700.0,4606548004.0,0.8381,472176439589.0,121430858719.0,2158994073041.0,546980382928.4901,13.309800148010254,1.5958,3.0807
2005-12-06,858.108,867.187,855.715,866.075,4.597591286817294,1030351400.0,4737134619.0,0.8367,472176439589.0,121430858719.0,2181039891956.0,551072083428.1902,13.445799827575684,1.6121,3.05
2005-12-07,865.724,873.999,865.017,873.838,4.438483307096294,984295500.0,4368779146.0,0.7993,472176439589.0,121430858719.0,2204281802999.0,556137715816.1901,13.58899974822998,1.6293,3.0187
2005-12-08,874.132,877.97,870.122,874.056,4.892024579171774,1025917400.0,5018813137.0,0.8307,472658373153.0,121790918060.0,2206990606777.0,556353696106.86,13.60569953918457,1.6313,3.0155
2005-12-09,873.693,887.568,871.261,887.358,4.554483237032575,1271952600.0,5793086795.0,1.0459,472658373153.0,121861898060.0,2234170444154.0,564850056960.86,13.773300170898438,1.6514,2.9775
2005-12-12,887.064,890.694,884.256,888.518,4.750095812054643,1069928000.0,5082260512.0,0.8734,472658373153.0,121904612940.0,2236793184947.0,565716271278.7097,13.78950023651123,1.6533,2.9697
2005-12-13,887.996,889.221,880.743,889.101,4.881105629739274,1054723800.0,5148218278.0,0.8575,472658373153.0,121996046191.0,2242647282691.0,566172069157.37,13.825599670410156,1.6576,2.9628
2005-12-14,888.604,899.011,884.368,898.153,4.8724115584982695,1386837600.0,6757243552.0,1.121,472658373153.0,121996046191.0,2257472497718.0,571847698795.7699,13.916899681091309,1.6686,2.9423
2005-12-15,898.382,904.012,895.168,896.434,4.611454139422041,1625978200.0,7498123901.0,1.3191,472658373153.0,122035646191.0,2255957926692.0,571273851120.1096,13.907600402832031,1.6675,2.9444
2005-12-16,895.827,902.747,894.099,902.561,4.731413705792305,1145210700.0,5418465602.0,0.9388,472658405164.0,122110270240.0,2262237048350.0,575297062615.83,13.94629955291748,1.6721,2.9348
2005-12-19,902.049,904.472,898.794,902.91,4.408632362843936,993632700.0,4380561278.0,0.8256,472725255533.0,122272688646.00002,2272086879945.0,575801052180.0702,14.006999969482422,1.6794,2.9236
2005-12-20,902.746,907.318,899.662,907.318,4.532215753819529,1029465900.0,4665761570.0,0.8673,472725255533.0,122272688646.00002,2279591757206.0,578017721166.5702,14.053299903869627,1.6849,2.9137
2005-12-21,907.053,910.933,902.114,903.144,4.76238690649073,1027397600.0,4892864878.0,0.8401,473036573584.0,122583723805.0,2268790160304.0,575521668449.99,13.986700057983398,1.677,2.9279
2005-12-22,902.371,909.061,900.664,908.754,4.964090403895105,894702600.0,4441384591.0,0.7304,473122010856.00006,122583723805.0,2278054775284.0,579641540630.9602,14.043800354003906,1.6838,2.9158
2005-12-23,908.96,915.89,908.514,915.89,4.870284016148822,1190699900.0,5799046691.0,0.9563,473122010856.00006,122583723805.0,2293589517637.0,584425848979.56,14.139599800109863,1.6953,2.8958
2005-12-26,916.668,925.005,916.409,922.378,4.88949612550635,1534265000.0,7501782773.0,1.2304,473306783259.00006,122768496208.0,2318427078682.0,588557096404.0498,14.292699813842772,1.7137,2.8663
2005-12-27,922.439,922.439,916.005,919.36,4.680889688016764,1205035900.0,5640640118.0,1.0074,473306783259.00006,122872017705.0,2307612210327.0,586457862207.7399,14.226099967956545,1.7057,2.8795
2005-12-28,919.051,920.984,915.116,920.919,4.7244591498893085,1213103200.0,5731256513.0,0.972,473306783259.00006,122872017705.0,2312922515692.0,587546383444.9899,14.25879955291748,1.7096,2.8726
2005-12-29,921.144,932.031,921.144,932.031,5.098847553332349,1725495900.0,8798040548.0,1.416,473125923259.00006,122991249241.0,2339896668195.0,597202384585.0399,14.425100326538086,1.7301,2.8391
2005-12-30,933.45,933.999,921.834,923.451,5.460155815441687,1560025100.0,8517980121.999999,1.3136,473000756731.0,123217140585.0,2316783682913.0,592398458172.1901,14.282600402832031,1.713,2.8672
2006-01-04,926.559,941.428,926.412,941.428,5.41613245133609,2112689900.0,11442608327.0,1.6626,475843258683.0,125137818253.0,2360518341656.0,612406987540.0604,14.34749984741211,1.7327,2.7901
2006-01-05,943.85,959.625,942.308,959.134,5.379917978870846,2731174300.0,14693493720.0,2.1485,475893707360.0,125185141599.0,2400012446036.0,624095595029.1002,14.587599754333496,1.7616,2.7437
2006-01-06,961.915,975.628,956.04,970.032,5.339362536306764,3028636800.0,16170989866.0,2.379,476087432522.0,125369880484.0,2419265856292.0,631229319893.1498,14.70460033416748,1.7758,2.7218
2006-01-09,971.089,976.273,966.053,975.253,5.189738091765931,2432955200.0,12626400277.0,1.9089,476088090580.0,125518062155.00002,2426060771383.0,634526198409.8397,14.74590015411377,1.7808,2.7145
2006-01-10,975.282,978.277,964.43,978.154,5.4294519391033385,2273530200.0,12344022953.0,1.783,476088090580.0,125572662155.00002,2435761332719.0,636554955938.8098,14.80490016937256,1.7879,2.7044
2006-01-11,977.644,983.39,963.394,973.477,5.085310135243604,2652413800.0,13488346780.0,2.0789,476088090580.0,125652604186.0,2412484361729.0,633524327889.52,14.663399696350098,1.7708,2.7288
2006-01-12,972.389,984.076,968.538,983.716,5.036460246941545,2189668000.0,11028175836.0,1.7155,476088090580.0,125702217211.0,2437985215792.0,640134220787.06,14.818400382995604,1.7899,2.7093
2006-01-13,985.039,988.111,973.685,978.809,5.0335262489968855,2228186100.0,11215633222.0,1.7441,476088090580.0,125818211895.0,2420099201417.0,637075415824.4302,14.709699630737305,1.7767,2.7287
2006-01-16,977.886,977.886,960.879,961.439,4.87369955009095,2030521500.0,9896151721.0,1.5894,476088090580.0,125818211895.0,2385079224192.0,626452985187.5802,14.496800422668455,1.751,2.7697
2006-01-17,959.395,965.984,952.234,964.29,5.035842025790415,1603727600.0,8076118846.0,1.2553,476088090580.0,125818211895.0,2401340137226.0,628355250333.2903,14.595600128173828,1.763,2.7522
2006-01-18,964.16,984.672,963.077,983.622,4.989474771265835,2082351800.0,10389841771.0,1.6279,476194127160.0,125977816081.00002,2448747974800.0,640968894139.1503,14.871700286865234,1.7977,2.6991
2006-01-19,985.232,992.272,978.278,991.222,4.806112136371535,2645560900.0,12714862349.0,2.0653,476194127160.0,126158826583.99998,2479781889652.0,646293171326.8201,15.060199737548828,1.8205,2.6671
2006-01-20,991.572,994.5,987.06,993.34,4.945064355987682,2614706200.0,12929890431.0,2.0407,476224183370.0,126188882794.0,2486781790149.0,647955063544.6503,15.099300384521484,1.8256,2.6603
2006-01-23,993.744,997.332,989.342,996.162,5.082624278813923,2254601900.0,11459294356.0,1.7586,476224183370.0,126263758582.0,2483556323954.0,649970429434.0801,15.07830047607422,1.8231,2.6636
2006-01-24,997.791,1006.146,993.394,999.093,5.750163214789195,2419799100.0,13914239772.0,1.886,476224183370.0,126362835406.0,2476787064943.0,659045386541.2601,15.044599533081056,1.8182,2.6701
2006-01-25,998.828,1009.648,989.514,1009.597,5.341189227915836,2180075800.0,11644197379.0,1.6984,476251260115.0,126422912151.0,2496523660151.0,665836232586.4901,15.16450023651123,1.8327,2.6476
2006-02-06,1013.425,1033.354,1012.807,1033.234,5.378450157557653,2503877100.0,13466978183.0,1.9493,476251260115.0,126509495350.0,2557812304839.0,681349023197.1403,15.536800384521484,1.8777,2.5868
2006-02-07,1034.678,1038.501,1019.936,1029.937,5.361666519950501,3295478700.0,17669257813.0,2.5644,476251260115.0,126569396614.0,2546172383855.0,679335457843.6398,15.466099739074709,1.8692,2.5999
2006-02-08,1028.445,1033.399,1022.937,1033.072,5.0737957812523335,2698672900.0,13692515175.0,2.1,476251260115.0,126569396614.0,2559430075344.0,681231048094.2201,15.546600341796877,1.8789,2.5865
2006-02-09,1033.192,1033.192,1017.047,1019.599,5.081908530683882,2383960100.0,12115067169.0,1.852,476251260115.0,126745451133.0,2519070889641.0,672036371273.1201,15.30150032043457,1.8493,2.6278
2006-02-10,1019.416,1032.598,1018.482,1032.337,5.181401722440054,2202445300.0,11411753871.0,1.6973,477324633947.0,127782692508.0,2551950356642.0,680832414594.2102,15.503999710083008,1.8734,2.5995
2006-02-13,1034.381,1034.642,1021.839,1031.614,5.169716784961777,2215729800.0,11454695538.0,1.7051,477324633947.0,127965472908.0,2543729094368.0,680151083505.7399,15.454700469970703,1.8674,2.6086
2006-02-14,1032.645,1038.81,1030.461,1038.531,5.243826246401476,1855622000.0,9730559347.0,1.4258,477337321885.0,128078986384.0,2554215100856.0,684484242499.2101,15.533499717712402,1.8751,2.5981
2006-02-15,1040.332,1048.344,1038.744,1041.66,5.14343467571916,2478462800.0,12747811508.0,1.9032,477415050993.0,128078986384.0,2587078244367.0,686574804152.0597,15.732000350952148,1.8991,2.5689
2006-02-16,1041.665,1041.665,1019.21,1020.121,5.125091389903291,2615989200.0,13407183725.0,2.0077,477415050993.0,128149798384.0,2534682373839.0,672615211247.4999,15.41790008544922,1.8603,2.6227
2006-02-17,1020.063,1028.574,1015.992,1020.368,5.12397964795054,2102687500.0,10774127956.0,1.612,477415050993.0,128294375379.00002,2533101707580.0,672933072304.7899,15.432299613952637,1.8589,2.6232
2006-02-20,1020.74,1030.052,1020.015,1021.639,5.474979647304253,1881888300.0,10303300141.0,1.4427,477415050993.0,128294375379.00002,2539372495150.0,673925488943.5298,15.46560001373291,1.8633,2.6159
2006-02-21,1020.977,1038.937,1014.663,1038.816,5.5664307335586365,2367803900.0,13180216400.0,1.8138,477521544849.0,128455905225.00002,2581137940764.0,684981662289.3401,15.74590015411377,1.8934,2.5737
2006-02-22,1039.649,1046.45,1036.38,1037.885,5.293414642478002,2538070400.0,13435059019.0,1.942,477598363448.0,128597566019.0,2574320225632.0,684637873574.8203,15.71150016784668,1.8884,2.581
2006-02-23,1038.253,1041.592,1029.248,1041.373,5.185613522987094,1978503700.0,10259755542.0,1.5116,477793227166.0,128792025406.0,2584075619771.0,686890638632.7402,15.75059986114502,1.8952,2.5713
2006-02-24,1041.97,1049.688,1041.97,1049.444,5.227854455333231,1967610400.0,10286380796.0,1.5033,478764456993.0,128792025406.0,2597188421235.0,696679425428.2,15.826000213623049,1.9042,2.557
2006-02-27,1055.947,1057.223,1045.967,1047.845,5.474110164528407,2287209900.0,12520438962.0,1.7346,478764456993.0,129761898107.99998,2592111303615.0,691416797025.6101,15.792400360107422,1.9028,2.5631
2006-02-28,1046.713,1053.72,1033.661,1053.01,5.388150061692427,1935326700.0,10427830678.0,1.466,478850013179.0,129898728157.0,2593130697907.0,695043278415.57,15.770600318908691,1.9023,2.5607
2006-03-01,1051.759,1057.693,1049.642,1056.619,5.414684246615185,1942573000.0,10518419421.0,1.4704,478909444473.0,130002829017.0,2603540101966.0,698673576539.39,15.837499618530272,1.91,2.5511
2006-03-02,1055.858,1056.053,1034.68,1038.666,5.526477098252137,2487786100.0,13748692907.0,1.881,478909444473.0,130146932518.0,2558073651373.0,686728095000.4602,15.551899909973145,1.8761,2.5975
2006-03-03,1037.988,1043.422,1029.561,1041.677,5.394741000217023,2120053900.0,11437141697.0,1.6013,478909444473.0,130287104605.0,2574953625071.0,688964725967.6001,15.660200119018556,1.8883,2.5834
2006-03-06,1041.659,1044.417,1036.108,1038.873,5.087137119583315,1787096300.0,9091203924.0,1.3489,478909444473.0,130371244219.0,2564194847320.0,687112281655.3606,15.581600189208984,1.8797,2.5937
2006-03-07,1037.928,1037.976,1013.142,1014.973,5.00426695274371,1933651600.0,9676508800.0,1.4556,478929191745.00006,130657309581.0,2503571483432.0,671514924625.13,15.223999977111816,1.8349,2.6566
2006-03-08,1012.578,1014.965,999.931,1009.271,5.049564810395432,1746305500.0,8818082801.0,1.3117,479161527062.00006,130947029236.99998,2478730571775.0,667731479871.7899,15.07450008392334,1.8165,2.6812
2006-03-09,1006.965,1010.91,1002.196,1004.344,5.213977013449209,1273509900.0,6640051345.0,0.956,479175990294.0,131025410118.0,2468306657247.0,664982776007.0199,15.034700393676758,1.8085,2.6935
2006-03-10,1004.747,1011.762,1004.688,1008.897,5.331290526744528,1188798300.0,6337829115.0,0.8924,479175990294.0,131025410118.0,2469081979276.0,668035410397.2998,15.037599563598633,1.809,2.6922
2006-03-13,1008.803,1020.876,1008.513,1019.864,5.186120739822016,1176591100.0,6101943506.0,0.8827,482226690154.0,131106109978.0,2517255655555.0,675319036751.7803,15.336400032043455,1.8267,2.6402
2006-03-14,1020.468,1021.651,1012.112,1018.272,5.165301251406632,1134803000.0,5861599356.0,0.8512,482250897564.0,131106109978.0,2512785116008.0,674569783107.1996,15.306599617004396,1.8232,2.6451
2006-03-15,1018.154,1028.965,1017.081,1028.958,5.270357512174179,1484206800.0,7822300458.0,1.113,482250903721.00006,131144684546.0,2545538733365.0,681938400607.8599,15.498499870300291,1.8462,2.612
2006-03-16,1028.96,1029.805,1025.523,1027.616,5.368085810938183,1478433900.0,7936360041.0,1.1082,482250903721.00006,131192413230.00002,2539988387196.0,682386730026.1599,15.460700035095217,1.842,2.6174
2006-03-17,1027.637,1029.559,1021.081,1024.015,5.296103929069365,1500192400.0,7945174864.0,1.1214,482293118502.0,131397471640.00002,2523520294430.0,680137476693.0198,15.361300468444824,1.8304,2.6349
2006-03-20,1024.502,1037.908,1019.647,1037.659,5.358260455290453,1538991200.0,8246315688.0,1.15,482293118502.0,131207873356.0,2560297257650.0,689125004801.6497,15.61520004272461,1.8559,2.5981
